code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
5425008344096	https://fr.openfoodfacts.org/produit/5425008344096	miles67off	1383352458	1550066818	Chocolat Amandes NewTree	Chocolat au lait aux Amandes grillées et aux Graines de lin	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats au lait, Chocolats aux amandes, Chocolats au lait aux amandes	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:chocolates-with-almonds,en:milk-chocolates,en:milk-chocolate-with-almonds	cacao Amérique Latine	cacao-amerique-latine	Belgique	belgique	Commerce équitable, Bio, Bio européen, FSC, BE-BIO-01, Produit compensé carbone, Fairtrade International          	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pur beurre de cacao*, sucre de canne*, fibres d'agave (inuline)*, lait écrémé en poudre*, pâte de cacao*, amandes grillées caramélisées (10%), graines de lin* (6%), émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 50%.			Gluten,Fruits à coque	en:gluten,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:milk-chocolate-with-almonds	https://static.openfoodfacts.org/images/products/542/500/834/4096/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4096/nutrition_fr.12.200.jpg	2200		37.8	19.6																																			32.2	28.1									18.9	9				0.13462	0.053																							0.003	0.075																50				17	17							
5425008340890	https://fr.openfoodfacts.org/produit/5425008340890	miles67off	1383352931	1550066817	Chocolat Cannelle NewTree	Chocolat au lait à l'arôme naturel de Cannelle Bio	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats au lait	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:milk-chocolates	made in Belgium,agriculture UE / non UE,cacao Amérique Latine	made-in-belgium,agriculture-ue-non-ue,cacao-amerique-latine			Commerce équitable, Bio, Bio européen, FSC, BE-BIO-01, Produit compensé carbone, Fairtrade International          	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pur beurre de cacao*, sucre de canne*, fibres d'agave (inuline)*, lait écrémé en poudre*, pâte de cacao*, extrait de fleur de tilleul*, arôme naturel de cannelle, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 50%.			Gluten,Fruits à coque	en:gluten,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:milk-chocolates	https://static.openfoodfacts.org/images/products/542/500/834/0890/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0890/nutrition_fr.13.200.jpg	2167		35.6	22.3																																			35.9	32.4									18	7				0.15748	0.062																							0.003	0.045																50				18	18							
5425008340036	https://fr.openfoodfacts.org/produit/5425008340036	miles67off	1383352681	1550066816	Chocolat Cassis NewTree	Chocolat noir à l'arôme naturel de Cassis Bio	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:dark-chocolates	made in Belgium,agriculture UE / non UE	made-in-belgium,agriculture-ue-non-ue			Commerce équitable, Bio, Bio européen, FSC, BE-BIO-01, Produit compensé carbone, Fairtrade International          	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pâte de cacao*, sucre de canne*, fibres d'agave (inuline)*, pur beurre de cacao*, arôme naturel : cassis, extrait de marc de raisin*, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 66%.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/542/500/834/0036/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0036/nutrition_fr.13.200.jpg	2077		34.1	21.3																																			33.4	28.3									22.2	5.2				0.0127	0.005																							0.012	0.11																66				17	17							
5425008341781	https://fr.openfoodfacts.org/produit/5425008341781	miles67off	1383349833	1550066816	Chocolat Thym NewTree	Chocolat noir	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aromatisés, Chocolats noirs aromatisés	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:dark-chocolates,en:flavoured-chocolates,fr:chocolats-noirs-aromatises	made in Belgium,agriculture UE / non UE	made-in-belgium,agriculture-ue-non-ue			Fair trade, Organic, EU Organic, FSC, Carbon compensated product, Fairtrade International    , BE-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pâte de cacao*, sucre de canne*, fibres d'agave (inuline)*, pur beurre de cacao*, graines de lin* (6%), quinoa* (5%), arôme naturel de thym, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 66%.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:chocolats-noirs-aromatises	https://static.openfoodfacts.org/images/products/542/500/834/1781/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1781/nutrition_fr.13.200.jpg	2072		33.2	19.7																																			34.2	26									22.7	6.6				0.0127	0.005																							0.011	0.111																66				16	16							
5425008341798	https://fr.openfoodfacts.org/produit/5425008341798	miles67off	1383350724	1550066815	Chocolat Piment NewTree	Chocolat noir à l'arôme naturel de Piment, au Quinoa et aux Graines de Lin Bio	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:dark-chocolates	made in Belgium,cacao Amérique Latine	made-in-belgium,cacao-amerique-latine			Fair trade, Organic, EU Organic, FSC, Carbon compensated product, Fairtrade International    , BE-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pâte de cacao*, sucre de canne*, fibres d'agave (inuline)*, pur beurre de cacao*, graines de lin* (6%), quinoa* (5%), arôme naturel de piment, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 66%.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/542/500/834/1798/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/1798/nutrition_fr.13.200.jpg	2072		33.2	19.7																																			34.2	26									22.7	6.6				0.0127	0.005																							0.011	0.111																66				16	16							
5425008344607	https://fr.openfoodfacts.org/produit/5425008344607	kiliweb	1514893797	1550066815	Barre Chocolat Noir Céréale		30 g	sachet,plastique	sachet,plastique	Newtree	newtree	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Fair trade, Organic, Fairtrade International  , BE-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:be-bio-01,en:fairtrade-international					France		France				Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	30 g	30										d		Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates					https://static.openfoodfacts.org/images/products/542/500/834/4607/ingredients_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4607/ingredients_fr.5.200.jpg			2356		42.1	25.3																																			31.3	26.1									11.9	7.8				0.03	0.0118110236220472																																												17	17							
5425008340906	https://fr.openfoodfacts.org/produit/5425008340906	miles67off	1383352150	1550066814	Chocolat Cerise NewTree	Chocolat noir à l'arôme naturel de Cerise Bio	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aromatisés, Chocolats noirs aromatisés	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:dark-chocolates,en:flavoured-chocolates,fr:chocolats-noirs-aromatises	made in Belgium,agriculture UE / non UE,cacao Amérique Latine	made-in-belgium,agriculture-ue-non-ue,cacao-amerique-latine			Fair trade, Organic, EU Organic, FSC, Carbon compensated product, Fairtrade International    , BE-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pâte de cacao*, sucre de canne*, fibres d'agave (inuline)*, pur beurre de cacao*, arôme naturel : cerise, extrait de marc de raisin*, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 66%.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:chocolats-noirs-aromatises	https://static.openfoodfacts.org/images/products/542/500/834/0906/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0906/nutrition_fr.13.200.jpg	2103		34.5	21.6																																			33.8	28.6									22.5	5.2				0.0127	0.005																							0.013	0.111																66				17	17							
5425008345055	https://fr.openfoodfacts.org/produit/5425008345055	thegardener	1389871022	1550066814	Cannelle 	Chocolat au lait bio à l'arôme naturel de Cannelle	80 g	Carton	carton	NewTree	newtree	Snacks, Snacks sucrés, Chocolats, Chocolats au lait	en:snacks,en:sweet-snacks,en:chocolates,en:milk-chocolates			Belgique	belgique	Commerce équitable, Bio, Bio européen, BE-BIO-01, Fairtrade International        	en:fair-trade,en:organic,en:eu-organic,en:be-bio-01,en:fairtrade-international					Bruxelles,Paris,Lyon	Carrefour,Cora,Match,Delhaize,Cameleon,Délitraiteur	Belgique, France	Pure beurre de cacao, sucre de cannes, fibre d'agave (inuline), lait écrémé en poudre, pâte de cacao, extrait de fleur de tilleul, arôme de cannelle, émulsifiant : lécithine de soja sans OGM, arôme de vanille.			Gluten,Fruits à coque	en:gluten,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:milk-chocolates	https://static.openfoodfacts.org/images/products/542/500/834/5055/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/5055/nutrition_fr.9.200.jpg	2180		35.5	22.5																																			36	32.5									18	7				0.152	0.06																							0.005	0.045																50				18	18							
5425008340012	https://fr.openfoodfacts.org/produit/5425008340012	miles67off	1383350430	1550066813	Chocolat Noir NewTree	Chocolat Noir bio	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:dark-chocolates	made in Belgium,agriculture UE / non UE,cacao Pérou et République Dominicaine	made-in-belgium,agriculture-ue-non-ue,cacao-perou-et-republique-dominicaine			Fair trade, Organic, EU Organic, FSC, Carbon compensated product, Fairtrade International    , BE-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pâte de cacao*, sucre de canne*, fibres d'agave (inuline)*, pur beurre de cacao*, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 66%.			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/542/500/834/0012/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/0012/nutrition_fr.13.200.jpg	2132		35	21.9																																			34.3	29									22.8	5.3				0.0127	0.005																							0.013	0.113																66				17	17							
5425008344980	https://fr.openfoodfacts.org/produit/5425008344980	miles67off	1383351010	1550066813	Chocolat Lait NewTree	Chocolat au Lait Bio	80 g	carton	carton	NewTree	newtree	Snacks, Desserts, Snacks sucrés, Chocolats, Chocolats au lait	en:snacks,en:sweet-snacks,en:desserts,en:chocolates,en:milk-chocolates	made in Belgium,agriculture UE / non UE,cacao République Dominicaine et Pérou	made-in-belgium,agriculture-ue-non-ue,cacao-republique-dominicaine-et-perou			Fair trade, Organic, EU Organic, FSC, Carbon compensated product, Fairtrade International    , BE-BIO-01	en:fair-trade,en:organic,en:eu-organic,en:fsc,en:be-bio-01,en:carbon-compensated-product,en:fairtrade-international					France	Carrefour	France	pur beurre de cacao*, sucre de canne*, fibres d'agave (inuline)*, lait écrémé en poudre*, pâte de cacao*, émulsifiant : lécithine de soja, arôme naturel de vanille. Cacao : minimum 50%.			Gluten,Fruits à coque	en:gluten,en:nuts	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:milk-chocolates	https://static.openfoodfacts.org/images/products/542/500/834/4980/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/542/500/834/4980/nutrition_fr.12.200.jpg	2209		36.3	22.7																																			36.6	33									18.3	7.1				0.16002	0.063																							0.003	0.046																50				18	18							
